lgd_state_code,lgd_district_code,district_name,state_name,Demand_Chronic,Demand_Acute,Realizability_Chronic,Realizability_Acute,Demand_Overall,Realizability_Overall,MAI_Overall,MAI_Chronic,MAI_Acute,quadrant_overall,quadrant_chronic,quadrant_acute,confidence_score
18,289,Hailakandi,Assam,0.3610154163608495,0.5445576602977906,0.2640178307078815,0.2682724951173744,0.45278653832932003,0.2661451629126279,0.3471411053279368,0.3087304764348575,0.3822170093852023,Emerging,Emerging,Emerging,1.0
2,17,Hamirpur,Himachal Pradesh,0.5171882817172223,0.3405965127052852,0.3394353755695832,0.8394448833552555,0.4288923972112537,0.5894401294624193,0.5027985582095962,0.4189892583884135,0.5347073965068138,Star,Star,Underserved,1.0
9,149,Hamirpur,Uttar Pradesh,0.2156484653430877,0.2632402996176292,0.3077433065505348,0.4874577084160619,0.23944438248035843,0.39760050748329834,0.3085501709418024,0.2576128330988777,0.35821573557615677,Deprioritize,Deprioritize,Underserved,0.368421052631579
36,686,Hanumakonda,Telangana,0.4758898476910079,0.4559664325136942,0.352522015170518,0.5396117560279841,0.46592814010235106,0.446066885599251,0.4558893663691962,0.4095871678986355,0.49602907912594174,Deprioritize,Star,Deprioritize,0.368421052631579
8,101,Hanumangarh,Rajasthan,0.3327062065073028,0.3897187118384868,0.2875540554272874,0.7805099756600884,0.3612124591728948,0.534032015543688,0.4392027067443837,0.30930732119851845,0.5515245618205397,Underserved,Star,Underserved,0.368421052631579
9,661,Hapur,Uttar Pradesh,0.4508298332148083,0.5626241166369601,0.6325622943574029,0.6328970956141243,0.5067269749258843,0.6327296949857636,0.5662342309379692,0.5340205554687238,0.5967270476038391,Star,Star,Underserved,0.368421052631579
23,408,Harda,Madhya Pradesh,0.3076852569311367,0.4865855768463403,0.3086172886516352,0.4569845260617317,0.3971354168887385,0.38280090735668343,0.389902292797162,0.30815092041428194,0.4715528382096742,Underserved,Underserved,Underserved,0.368421052631579
9,150,Hardoi,Uttar Pradesh,0.3577708271422374,0.6092125257678855,0.3700589918461163,0.4088764687677926,0.48349167645506147,0.3894677303069545,0.43394055566547035,0.3638630396237127,0.4990918415132438,Emerging,Emerging,Star,0.368421052631579
5,50,Haridwar,Uttarakhand,0.3938657990979881,0.5546350447506907,0.3788045715468807,0.6500060892983535,0.4742504219243394,0.514405330422617,0.4939199783295421,0.3862617833468426,0.6004299762888373,Star,Star,Star,0.368421052631579
29,539,Hassan,Karnataka,0.5027314839797721,0.3742615572415427,0.4428767375339204,0.5586056906705414,0.43849652061065736,0.5007412141022309,0.46858647025942235,0.47185599443108467,0.4572358643789268,Star,Star,Underserved,1.0
9,163,Hathras,Uttar Pradesh,0.3309054852209709,0.5218313346087294,0.3034724072748087,0.4120623946597813,0.42636840991485014,0.357767400967295,0.39056461420588806,0.3168922280215258,0.4637101134840415,Deprioritize,Deprioritize,Underserved,0.368421052631579
29,540,Haveri,Karnataka,0.3368519982870989,0.4275631358500106,0.4089873877467272,0.5096705576482534,0.38220756706855474,0.4593289726974903,0.41899762426391685,0.3711714143582525,0.4668151045955035,Underserved,Underserved,Deprioritize,1.0
20,332,Hazaribagh,Jharkhand,0.2799084334223153,0.5925423601849948,0.3686715483125554,0.1821799843770954,0.4362253968036551,0.2754257663448254,0.3466233030448505,0.32123865822087294,0.32855647599959065,Star,Underserved,Emerging,0.368421052631579
27,477,Hingoli,Maharashtra,0.2075728757074345,0.4886400225699033,0.368366806166908,0.418360230120944,0.3481064491386689,0.393363518143926,0.37004375082113794,0.2765193614762413,0.45213665222877913,Deprioritize,Deprioritize,Deprioritize,1.0
6,63,Hisar,Haryana,0.3429129196627125,0.3737816153330753,0.3979624994135395,0.8051386893334842,0.3583472674978939,0.6015505943735119,0.46428871594675003,0.36941370114028976,0.5485854900252328,Underserved,Deprioritize,Underserved,0.368421052631579
15,726,Hnahthial,Mizoram,0.3721136875481607,0.2134015551806281,0.2654961839409648,0.6690331885305547,0.2927576213643944,0.4672646862357598,0.36985848386911596,0.31431634388977797,0.3778527793994305,Emerging,Emerging,Deprioritize,0.368421052631579
18,709,Hojai,Assam,0.4039824655661218,0.4341258809850854,0.3106381138784423,0.4868235778012931,0.41905417327560357,0.39873084583986773,0.4087662228742828,0.35424899596671106,0.4597202568924907,Star,Star,Star,1.0
19,312,Hooghly,West Bengal,0.5834721375927052,0.3389013058326844,0.4886933680624503,0.6056428699184987,0.4611867217126948,0.5471681189904745,0.5023411898529909,0.533984048535887,0.4530487385300105,Underserved,Star,Underserved,0.368421052631579
3,33,Hoshiarpur,Punjab,0.4788599907847682,0.1503702242322555,0.4205128376305046,0.7564091918907859,0.31461510750851185,0.5884610147606453,0.4302774981607665,0.44873909296229164,0.33725571870015286,Deprioritize,Star,Deprioritize,0.368421052631579
19,313,Howrah,West Bengal,0.5177540327095329,0.6975614100556983,0.536290417687491,0.6152079518829383,0.6076577213826155,0.5757491847852146,0.5914883242418925,0.5269407238591247,0.6550918457689278,Star,Star,Star,0.368421052631579
36,507,Hyderabad,Telangana,0.6372752149050489,0.3485441409576298,0.5697697631518932,0.8753696844901075,0.49290967793133933,0.7225697238210004,0.5967927696039439,0.6025779188279484,0.5523630823117671,Star,Star,Underserved,1.0
32,556,Idukki,Kerala,0.6040359333312794,0.4647753067614306,0.3390736349241106,0.5652024869835197,0.534405620046355,0.45213806095381515,0.4915537822157207,0.4525623266903848,0.5125350322369084,Emerging,Deprioritize,Emerging,1.0
14,255,Imphal East,Manipur,0.4844312619324221,0.3046190215813443,0.588551326692629,0.5380431873540912,0.3945251417568832,0.5632972570233601,0.47141799942132523,0.5339594197143746,0.4048434133097773,Star,Star,Star,1.0
14,256,Imphal West,Manipur,0.5503267314917201,0.2899067279184261,0.2641204665261176,0.5988196852817994,0.4201167297050731,0.43147007590395847,0.42575556045032537,0.38125129909731,0.4166555598731261,Star,Emerging,Star,1.0
23,410,Indore,Madhya Pradesh,0.3849258542715806,0.4078923001051222,0.6279265436726976,0.7490749521663662,0.3964090771883514,0.688500747919532,0.5224250626896373,0.4916351912170386,0.5527584510346933,Underserved,Star,Underserved,0.368421052631579
23,411,Jabalpur,Madhya Pradesh,0.3679619717055887,0.4798134841276608,0.4243668217250875,0.5909258039941956,0.42388772791662477,0.5076463128596416,0.46388041793475776,0.39515927478473445,0.5324792661460107,Star,Star,Underserved,0.368421052631579
21,355,Jagatsinghapur,Odisha,0.3752803549295425,0.4433658658693859,0.5683169028428116,0.3817439048059685,0.40932311039946423,0.47503040382439,0.4409545582344204,0.46182049436042644,0.41140274293526374,Underserved,Star,Underserved,0.368421052631579
36,681,Jagitial,Telangana,0.4897225423653464,0.4181217462886993,0.4105297139069787,0.5764828435463796,0.4539221443270228,0.4935062787266791,0.4733005686437146,0.4483811494822724,0.490958260190301,Underserved,Star,Underserved,1.0
8,102,Jaipur,Rajasthan,0.4275601398456862,0.5749815689371566,0.3963825463630246,0.6617394565408037,0.5012708543914214,0.5290610014519141,0.5149785046222629,0.4116763011825723,0.6168370862305967,Star,Star,Star,0.368421052631579
8,783,Jaipur (Gramin),Rajasthan,0.4275601398456862,0.5749815689371566,0.3963825463630246,0.6617394565408037,0.5012708543914214,0.5290610014519141,0.5149785046222629,0.4116763011825723,0.6168370862305967,Star,Star,Star,0.368421052631579
8,103,Jaisalmer,Rajasthan,0.2351644730751055,0.4401677782603223,0.1836282322445664,0.1886510914792978,0.33766612566771387,0.1861396618619321,0.2507051225125186,0.20780480378833055,0.2881633769284836,Deprioritize,Deprioritize,Deprioritize,0.368421052631579
21,356,Jajapur,Odisha,0.4020827645892454,0.5575733973731567,0.3835463360474997,0.3150880650547347,0.47982808098120105,0.3493172005511172,0.4094046921985237,0.3927051962300148,0.4191476146947548,Star,Star,Star,0.368421052631579
3,34,Jalandhar,Punjab,0.414333156049636,0.2502116740569274,0.5069740872440248,0.8407867908839597,0.3322724150532817,0.6738804390639923,0.47319328074789757,0.4583188558233234,0.4586661863185767,Underserved,Underserved,Underserved,0.368421052631579
9,151,Jalaun,Uttar Pradesh,0.2498995307974816,0.4920624473964186,0.3474950320741215,0.5009254647955793,0.3709809890969501,0.42421024843485045,0.3967038411074737,0.29468431493681296,0.4964741787550499,Underserved,Deprioritize,Underserved,0.368421052631579
27,478,Jalgaon,Maharashtra,0.3869137235772627,0.5657817958153961,0.3671391839057244,0.567969440850932,0.4763477596963294,0.46755431237832823,0.47193055552461793,0.3768967878824138,0.5668745630321639,Star,Emerging,Star,1.0
27,479,Jalna,Maharashtra,0.2936144187278861,0.6391783649578733,0.3641004391871408,0.3759810610246267,0.4663963918428797,0.3700407501058838,0.4154343157277897,0.32696351296513254,0.4902233774932069,Emerging,Deprioritize,Emerging,1.0
8,104,Jalore,Rajasthan,0.2881307302981559,0.5043809216302925,0.2080740031656736,0.3520968451325251,0.39625582596422415,0.2800854241490993,0.3331448349993459,0.244852025697535,0.42141539038229414,Deprioritize,Deprioritize,Emerging,0.368421052631579
19,314,Jalpaiguri,West Bengal,0.420871058642587,0.4295194803338538,0.3473228995666849,0.474003771708386,0.4251952694882204,0.41066333563753543,0.41786613605954404,0.38233252076097785,0.4512137561073162,Underserved,Deprioritize,Underserved,1.0
1,5,Jammu,Jammu And Kashmir,0.3046122707672947,0.3715460591302984,0.4530557762775035,0.6538802701558848,0.33807916494879653,0.5534680232166942,0.43256907785342347,0.3714920575141948,0.49289617316375456,Star,Star,Star,1.0
24,447,Jamnagar,Gujarat,0.3593820148046204,0.4097468361986964,0.3289813913763507,0.6310742345224674,0.38456442550165837,0.480027812949409,0.4296529065556371,0.34384588883111616,0.5085082801706332,Underserved,Emerging,Underserved,1.0
20,333,Jamtara,Jharkhand,0.2869906560273051,0.5572973631373734,0.290815683833063,0.2402740467723961,0.4221440095823393,0.2655448653027296,0.3348106541956161,0.2888968395228306,0.3659290815125279,Underserved,Emerging,Star,0.368421052631579
10,198,Jamui,Bihar,0.1999319533561701,0.4383613211496134,0.4018262575613994,0.2206980803550788,0.3191466372528917,0.3112621689582391,0.3151797495510513,0.2834394266577077,0.3110393899165118,Deprioritize,Deprioritize,Deprioritize,1.0
36,689,Jangoan,Telangana,0.4914969593905225,0.4870050806206905,0.3723584474894763,0.6115587603305245,0.4892510200056065,0.49195860391000035,0.490602944103989,0.4278002392992004,0.545740069427797,Star,Star,Star,0.631578947368421
22,379,Janjgir-Champa,Chhattisgarh,0.3570278583560549,0.5373457259187657,0.241097308046089,0.342080674235973,0.4471867921374103,0.291588991141031,0.3611021262343126,0.29339130107606326,0.42873720181494596,Emerging,Emerging,Star,0.368421052631579
22,380,Jashpur,Chhattisgarh,0.3165420144280865,0.5748409329510309,0.2827883591954829,0.2151177605478872,0.4456914736895587,0.24895305987168503,0.33310096987810806,0.2991895667909419,0.3516510972081332,Deprioritize,Underserved,Emerging,0.368421052631579
9,152,Jaunpur,Uttar Pradesh,0.3561373839931654,0.6577698088584414,0.5598874892416498,0.3661261152586253,0.5069535964258034,0.4630068022501376,0.4844821602188444,0.44653876175425433,0.4907409753136064,Star,Star,Emerging,0.368421052631579
36,687,Jayashankar Bhupalapally,Telangana,0.4888846668564776,0.4886999672035774,0.3723584474894763,0.5256303486933076,0.48879231703002746,0.44899439809139197,0.46847092991624784,0.42666185153126573,0.5068289002884744,Emerging,Star,Emerging,0.631578947368421
10,199,Jehanabad,Bihar,0.2089080509376809,0.5651967612384786,0.571306686054429,0.3252510123057558,0.3870524060880798,0.4482788491800924,0.4165422033522536,0.3454715129664041,0.42875496352199793,Underserved,Underserved,Star,1.0
23,412,Jhabua,Madhya Pradesh,0.3198449436683546,0.4512671119845599,0.2531609918536174,0.2289774393915561,0.38555602782645726,0.24106921562258676,0.30486995458175986,0.2845562566144787,0.3214498215644973,Deprioritize,Emerging,Deprioritize,0.368421052631579
6,64,Jhajjar,Haryana,0.3355838906283171,0.322634402145303,0.4450680231222922,0.7671675823950708,0.32910914638681005,0.6061178027586815,0.4466306221876849,0.3864681860045308,0.4975084464522096,Underserved,Underserved,Deprioritize,0.368421052631579
8,105,Jhalawar,Rajasthan,0.2723401887762239,0.5235633479807994,0.2025672443601772,0.3598192976209322,0.39795176837851165,0.2811932709905547,0.33451660563689406,0.2348769924214165,0.43403709073132796,Deprioritize,Deprioritize,Emerging,0.368421052631579
9,153,Jhansi,Uttar Pradesh,0.3112215370031663,0.5386364613066918,0.4029072881314965,0.50866580077366,0.4249289991549291,0.45578654445257827,0.440087400595061,0.3541093411392333,0.5234366694419287,Underserved,Underserved,Underserved,0.368421052631579
19,703,Jhargram,West Bengal,0.4443194475585144,0.6208125057043448,0.346389312222479,0.451340083314414,0.5325659766314296,0.39886469776844646,0.46089235978789306,0.39231047379195166,0.5293369135505562,Emerging,Deprioritize,Emerging,0.368421052631579
21,357,Jharsuguda,Odisha,0.3542904333719652,0.4261261703986752,0.392131324312948,0.4046542164150948,0.3902083018853202,0.39839277036402143,0.39427929999827926,0.3727309711166446,0.41525143175748486,Underserved,Underserved,Underserved,0.368421052631579
8,106,Jhunjhunu,Rajasthan,0.3168013153424005,0.4149804619703018,0.2531703780587829,0.5823339517537619,0.36589088865635117,0.4177521649062724,0.3909625440571904,0.28320435867894983,0.49158642405966374,Underserved,Emerging,Underserved,0.368421052631579
6,65,Jind,Haryana,0.2932271132052652,0.4250314169755022,0.3286863748562774,0.7001444030429126,0.3591292650903837,0.514415388949595,0.42981579843539014,0.31045089281400023,0.5455120234355942,Deprioritize,Deprioritize,Emerging,0.368421052631579
14,713,Jiribam,Manipur,0.4795509491376472,0.3152683795091098,0.588551326692629,0.3975549369944249,0.3974096643233785,0.49305313184352695,0.44265571228611356,0.531262973800802,0.35402895468037443,Star,Star,Star,0.368421052631579
8,107,Jodhpur,Rajasthan,0.3462373895987474,0.4540471167813847,0.2876175256291928,0.4751627279520234,0.400142253190066,0.38139012679060813,0.39065368893489144,0.31556923372962475,0.4644849476878596,Star,Star,Underserved,0.368421052631579
8,778,Jodhpur (Gramin),Rajasthan,0.3462373895987474,0.4540471167813847,0.2876175256291928,0.4751627279520234,0.400142253190066,0.38139012679060813,0.39065368893489144,0.31556923372962475,0.4644849476878596,Star,Star,Underserved,0.368421052631579
36,695,Jogulamba Gadwal,Telangana,0.3472878515257419,0.5800488211274202,0.2915865429176764,0.509263349509394,0.463668336326581,0.4004249462135352,0.4308878840655543,0.3182207787428381,0.5435049268648127,Deprioritize,Deprioritize,Emerging,1.0
18,290,Jorhat,Assam,0.436870350557255,0.4450066514017828,0.3274077220410278,0.5100235922697892,0.4409385009795189,0.4187156571554085,0.4296834348712549,0.37819932086561986,0.4764072742222637,Star,Star,Star,1.0
24,448,Junagadh,Gujarat,0.5003420982662307,0.3961641840922183,0.3244364679105008,0.5457593734156647,0.4482531411792245,0.4350979206630827,0.4416265499919314,0.40290100906851123,0.46498421143077223,Emerging,Emerging,Deprioritize,1.0
22,382,Kabeerdham,Chhattisgarh,0.3165282103930631,0.4472545431789684,0.2034055046490905,0.3009469180312175,0.38189137678601576,0.252176211340154,0.3103287298033694,0.253739197544791,0.3668785580340866,Deprioritize,Deprioritize,Deprioritize,0.368421052631579
24,449,Kachchh,Gujarat,0.3072957806901074,0.3782839074564526,0.2967359603195113,0.631569924397678,0.34278984407327995,0.46415294235859467,0.3988820812436387,0.3019697146821399,0.4887870076353605,Underserved,Deprioritize,Underserved,1.0
10,200,Kaimur (Bhabua),Bihar,0.1238819834277116,0.5641412608976634,0.3734851635177589,0.3382176439373529,0.3440116221626875,0.35585140372755586,0.3498814351250805,0.21510016931049397,0.43680948720083357,Deprioritize,Deprioritize,Star,1.0
6,66,Kaithal,Haryana,0.3540166772020825,0.5238590760807686,0.262196258183492,0.7279993856818945,0.4389378766414256,0.49509782193269325,0.4661729150100111,0.3046667820700826,0.6175508769086839,Emerging,Emerging,Emerging,0.368421052631579
14,711,Kakching,Manipur,0.4111447659422963,0.333284546221879,0.4622469569731552,0.3446928655800445,0.37221465608208765,0.40346991127659987,0.3875273077671947,0.4359477227056779,0.3389407105833766,Star,Star,Emerging,0.368421052631579
28,746,Kakinada,Andhra Pradesh,0.5861037717612102,0.4435264558338606,0.3298324086578998,0.6773792793011417,0.5148151137975354,0.5036058439795208,0.5091796341934944,0.4396771756226151,0.5481200881227855,Star,Star,Underserved,0.368421052631579
29,538,Kalaburagi,Karnataka,0.3493029024789377,0.5736903663057155,0.2590143843885131,0.4588374695774974,0.4614966343923266,0.35892592698300524,0.4069927607449583,0.30078975423159426,0.513060070553831,Emerging,Deprioritize,Emerging,0.368421052631579
21,358,Kalahandi,Odisha,0.2946328222046831,0.4988989381658827,0.2514293431703767,0.2723866758333819,0.3967658801852829,0.2619080095018793,0.3223602982961589,0.2721751953491682,0.3686372517039057,Deprioritize,Deprioritize,Deprioritize,0.368421052631579
19,702,Kalimpong,West Bengal,0.3849452153436348,0.2426129631651102,0.3599275196477499,0.4287109600871827,0.3137790892543725,0.3943192398674663,0.35175152019726946,0.3722262437804506,0.3225071105698457,Deprioritize,Underserved,Deprioritize,0.368421052631579
33,729,Kallakurichi,Tamil Nadu,0.3976188512888822,0.5608760469491865,0.347459362384727,0.4851341911868444,0.47924744911903433,0.4162967767857857,0.4466644919299763,0.37169395010005557,0.5216321955101776,Emerging,Deprioritize,Emerging,0.368421052631579
36,685,Kamareddy,Telangana,0.4603532463753862,0.496221362106394,0.3396673081962231,0.5734386693400689,0.4782873042408901,0.456552988768146,0.46729380291315437,0.3954326086904318,0.5334346422800146,Emerging,Deprioritize,Star,1.0
14,717,Kamjong,Manipur,0.3768647391995697,0.2045928919374947,0.2670270103306248,0.4111915290480107,0.2907288155685322,0.33910926968931776,0.3139885926671307,0.31722714985872774,0.2900463136606512,Underserved,Underserved,Underserved,0.368421052631579
12,718,Kamle,Arunachal Pradesh,0.3274196119709274,0.3899489806301398,0.1915890984052027,0.5064869758880278,0.35868429630053356,0.34903803714661524,0.3538282955559846,0.2504596339885757,0.4444143111444304,Emerging,Underserved,Emerging,0.0
18,291,Kamrup,Assam,0.431675230681953,0.3276065707675748,0.347248175196114,0.4208115297723197,0.3796409007247639,0.38402985248421684,0.3818290705306581,0.3871671940281998,0.3712958688272291,Star,Star,Underserved,1.0
18,618,Kamrup Metro,Assam,0.3631801486357197,0.2035789975860851,0.5822597409898944,0.5622351049621245,0.2833795731109024,0.5722474229760095,0.4026949595373098,0.4598534323861305,0.3383182807296949,Underserved,Star,Underserved,0.368421052631579
33,574,Kancheepuram,Tamil Nadu,0.4766411179903672,0.2259524544847735,0.6348328328362342,0.6339782416864495,0.3512967862375703,0.6344055372613417,0.4720854016078325,0.5500794771485794,0.37848241676330774,Underserved,Star,Underserved,0.368421052631579
21,359,Kandhamal,Odisha,0.2467847575222329,0.5406079024051761,0.2209614300254698,0.0900803342440987,0.3936963299637045,0.15552088213478427,0.24744292378078306,0.2335164082684585,0.22067655186643492,Deprioritize,Deprioritize,Emerging,0.368421052631579
14,712,Kangpokpi,Manipur,0.3844421747731165,0.3327331516992939,0.2453687958944247,0.3546091581477111,0.35858766323620517,0.2999889770210679,0.32798223468139914,0.3071320782906168,0.3434970492040962,Emerging,Deprioritize,Emerging,0.368421052631579
2,18,Kangra,Himachal Pradesh,0.4475402328424514,0.3686649892666137,0.330067217705966,0.750842339892991,0.40810261105453255,0.5404547787994785,0.4696392300319118,0.3843414620695874,0.5261266797811802,Emerging,Star,Emerging,1.0
9,155,Kannauj,Uttar Pradesh,0.2889128027166839,0.6444133455192614,0.3647509771661633,0.3997831169671034,0.4666630741179727,0.38226704706663334,0.42236230338196,0.3246247481427216,0.5075682967708772,Emerging,Deprioritize,Emerging,0.368421052631579
33,575,Kanniyakumari,Tamil Nadu,0.480521154199594,0.4385223870974385,0.474583319677592,0.7768366564007203,0.4595217706485163,0.6257099880391561,0.5362157789698238,0.47754300804781075,0.5836610874040143,Star,Star,Star,0.368421052631579
32,557,Kannur,Kerala,0.6032085460482632,0.407195457708288,0.4818648695337401,0.6251945418443651,0.5052020018782757,0.5535297056890526,0.5288140650674886,0.5391335709665865,0.5045556239137957,Deprioritize,Deprioritize,Emerging,1.0
9,156,Kanpur Dehat,Uttar Pradesh,0.2442214115304754,0.568790832205063,0.4348707710414287,0.4066620160253265,0.4065061218677692,0.4207663935333776,0.4135747995798836,0.3258907079637035,0.4809424357667289,Underserved,Underserved,Underserved,0.368421052631579
9,157,Kanpur Nagar,Uttar Pradesh,0.3556933988646334,0.5699746042246944,0.5783043202901655,0.653179333937282,0.4628340015446639,0.6157418271137238,0.5338410379143471,0.45354054864158566,0.6101603333130168,Underserved,Star,Star,0.368421052631579
3,35,Kapurthala,Punjab,0.4348520115423205,0.3560976033048527,0.4676362693316939,0.7902147082709396,0.3954748074235866,0.6289254888013167,0.4987225547009939,0.45094630765650295,0.5304654217868728,Underserved,Underserved,Underserved,0.368421052631579
34,598,Karaikal,Puducherry,0.4357245735696183,0.490682188578852,0.4301407387946415,0.8242847422589628,0.46320338107423514,0.6272127405268021,0.5390056234074481,0.43292365376150993,0.6359731451435531,Emerging,Emerging,Emerging,0.368421052631579
8,108,Karauli,Rajasthan,0.2827275343402667,0.4427962180893113,0.1718896398804696,0.2893780965502771,0.362761876214789,0.23063386821537335,0.28924932973558165,0.22044939115824644,0.35796023068260846,Deprioritize,Deprioritize,Deprioritize,0.368421052631579
18,292,Karbi Anglong,Assam,0.3522489283796822,0.3813812017511799,0.2403235131222933,0.3651324532672729,0.36681506506543105,0.3027279831947831,0.3332344292727285,0.2909530889366331,0.37316839874971874,Deprioritize,Emerging,Deprioritize,1.0
37,6,Kargil,Ladakh,0.169827157696271,0.3371888503960591,0.2250561795642871,0.4226978487324743,0.253508004046165,0.3238770141483807,0.28654042544323055,0.19550102633332764,0.37753013347147574,Star,Deprioritize,Star,1.0
18,293,Karimganj,Assam,0.2496855936212046,0.5386632922007467,0.3125305188466202,0.2962572383338498,0.39417444291097564,0.30439387859023503,0.3463874817582429,0.27934632290932604,0.39947828393945617,Emerging,Underserved,Emerging,1.0
36,508,Karimnagar,Telangana,0.5060346984073403,0.4587774880818798,0.4105297139069787,0.589810266839784,0.48240609324461003,0.5001699903733814,0.491207747306796,0.4557875381843712,0.5201842679913141,Star,Star,Underserved,1.0
6,67,Karnal,Haryana,0.3260943469197963,0.4673278701196386,0.3672596170753309,0.8849316224184871,0.39671110851971747,0.626095619746909,0.4983764514392065,0.3460654345354278,0.6430810293472726,Star,Deprioritize,Star,0.368421052631579
33,576,Karur,Tamil Nadu,0.4061857620508139,0.4777563791434871,0.4081006336219741,0.6305948162919373,0.4419710705971505,0.5193477249569557,0.47909985390461163,0.4071420720843788,0.5488813133440492,Star,Underserved,Star,0.368421052631579
32,558,Kasaragod,Kerala,0.4626100994990843,0.304429845253949,0.4517286784659978,0.6108647422126972,0.3835199723765167,0.5312967103393474,0.45140104084182253,0.4571370132594221,0.43123712611845566,Deprioritize,Deprioritize,Deprioritize,1.0
9,633,Kasganj,Uttar Pradesh,0.2634842658303264,0.650344425450744,0.2886754712284865,0.4022256809016675,0.45691434564053524,0.345450576065077,0.3972924916405048,0.2757923940210486,0.5114540344425188,Deprioritize,Deprioritize,Star,0.368421052631579
1,7,Kathua,Jammu And Kashmir,0.3070754563547553,0.3161343808035131,0.2534286993813546,0.5128069259380378,0.3116049185791342,0.3831178126596962,0.3455161281619725,0.27896547011399375,0.40263618814405466,Star,Star,Underserved,1.0
10,201,Katihar,Bihar,0.3052794282976847,0.5451061281721805,0.3762767077810167,0.2971709972435659,0.4251927782349326,0.3367238525122913,0.3783814878501204,0.3389240891897826,0.40247947986513044,Emerging,Emerging,Deprioritize,1.0
23,413,Katni,Madhya Pradesh,0.3959913259988017,0.5029674189449909,0.3090451160456593,0.3205981452471891,0.4494793724718963,0.3148216306464242,0.3761726053071035,0.349827364990754,0.4015599851000221,Star,Star,Underserved,0.368421052631579
9,158,Kaushambi,Uttar Pradesh,0.2507402883047513,0.5118481074275065,0.4221464050819494,0.3273818912589329,0.38129419786612895,0.3747641481704411,0.37801507280217206,0.3253446039464345,0.4093529057511655,Deprioritize,Underserved,Deprioritize,0.368421052631579
8,781,Kekri,Rajasthan,0.3785921649266688,0.440141803146839,0.2649646630580873,0.4732510559606468,0.40936698403675387,0.3691078595093671,0.3887165692784544,0.3167231368501939,0.45639628954633793,Star,Star,Underserved,0.0
21,360,Kendrapara,Odisha,0.3639736606268581,0.5682531128774595,0.4208581017092077,0.3569899260638275,0.4661133867521588,0.3889240138865176,0.42577304905534863,0.3913837808131181,0.4504005292533126,Star,Star,Star,0.368421052631579
21,361,Kendujhar,Odisha,0.4321241532014506,0.6669570384320739,0.3059659432995275,0.2649059129467321,0.5495405958167623,0.2854359281231298,0.3960538221104491,0.3636141831073031,0.4203342279211833,Emerging,Star,Emerging,0.368421052631579
10,202,Khagaria,Bihar,0.2616647936673003,0.4339909055165087,0.4255467187797314,0.3748340178199684,0.3478278495919045,0.4001903682998499,0.3730916177470744,0.3336923648591545,0.40332933790152087,Deprioritize,Deprioritize,Underserved,1.0
22,759,Khairagarh-Chhuikhadan-Gandai,Chhattisgarh,0.2630006037907865,0.4775988231299453,0.2878764069425329,0.4265187226668886,0.3702997134603659,0.35719756480471077,0.3636896422719856,0.27515753459247366,0.45133672572547595,Underserved,Underserved,Underserved,0.368421052631579
8,770,Khairthal-Tijara,Rajasthan,0.3373783190157796,0.508868314367646,0.2676020471743631,0.4651947434548923,0.42312331669171277,0.3663983953146277,0.3937406560872862,0.3004715108639552,0.4865417401976737,Star,Star,Star,0.368421052631579
36,509,Khammam,Telangana,0.5201685599645508,0.5928741227799769,0.3109111788875471,0.6084053899970892,0.5565213413722638,0.45965828444231815,0.5057762796244131,0.402151986441465,0.6005895535964091,Star,Emerging,Star,1.0
23,405,Khandwa (East Nimar),Madhya Pradesh,0.3193474422105744,0.5139948732472832,0.2663398180309221,0.336533087672885,0.4166711577289288,0.30143645285190357,0.3544007276960705,0.2916418002396172,0.41590417374912375,Emerging,Emerging,Star,0.368421052631579
23,414,Khargone (West Nimar),Madhya Pradesh,0.3350717468967079,0.5675176370718104,0.2885282622600732,0.4104995946213811,0.4512946919842591,0.34951392844072715,0.3971571234157413,0.31093032799094106,0.48266526698993184,Star,Emerging,Star,0.368421052631579
15,728,Khawzawl,Mizoram,0.3473006947090802,0.215117697850005,0.2949146340835864,0.7706489034923878,0.2812091962795426,0.5327817687879871,0.3870699329491545,0.32003758731921433,0.4071611695261634,Underserved,Star,Underserved,0.368421052631579
24,450,Kheda,Gujarat,0.4062912810632179,0.4683114544251014,0.4614842998623601,0.4762677652632168,0.4373013677441596,0.4688760325627884,0.45281357128752503,0.4330092924887876,0.4722728552925839,Star,Star,Emerging,1.0
9,159,Kheri,Uttar Pradesh,0.3515547832855293,0.5581197173165178,0.308371204417922,0.3979000438079406,0.4548372503010235,0.3531356241129313,0.40077329783165627,0.3292557849767263,0.4712492546098273,Deprioritize,Deprioritize,Deprioritize,0.368421052631579
21,362,Khordha,Odisha,0.417850622236914,0.3954189415897515,0.5536092369743667,0.4701529401754166,0.40663478191333274,0.5118810885748917,0.4562331145568134,0.48096357881428226,0.4311697786133358,Underserved,Star,Underserved,0.368421052631579
16,652,Khowai,Tripura,0.4687335098242239,0.3712385870080019,0.3442104812797215,0.4914192228124197,0.41998604841611287,0.4178148520460706,0.4188990435419876,0.4016752257838777,0.4271226731343738,Star,Star,Emerging,1.0
20,606,Khunti,Jharkhand,0.2940924554539759,0.5075606147000427,0.2883206614384932,0.0276778041412317,0.40082653507700927,0.15799923278986247,0.2516550913929348,0.2911922582771749,0.11852494793701007,Deprioritize,Emerging,Deprioritize,0.368421052631579
